385.0	0.5	1.62
386.0	0.5	1.62
387.0	0.5	1.62
388.0	0.5	1.62
389.0	0.5	1.62
390.0	0.5	1.62
391.0	0.5	1.62
392.0	0.5	1.62
393.0	0.5	1.62
394.0	0.5	1.62
395.0	0.5	1.62
396.0	0.5478983585022554	1.62
397.0	1.1436815973127636	1.62
398.0	1.7633857708677123	1.62
399.0	2.407971314241058	1.62
400.0	3.078437224358259	1.62
401.0	3.7758226082698325	1.62
402.0	4.5012082935889435	1.62
403.0	5.923699634226095	1.62
404.0	6.14317512033963	1.62
405.0	6.805812916552865	1.62
406.0	7.514784377480745	1.62
407.0	8.309706294177767	1.62
408.0	9.378275716506833	1.62
409.0	10.532657783983653	1.62
410.0	11.72646544733503	1.62
411.0	13.105390453786296	1.62
412.0	14.278366480019653	1.62
413.0	15.417500560285225	1.62
414.0	16.70972521525592	1.62
415.0	18.218372912841083	1.62
416.0	19.50617750173617	1.62
417.0	20.944043370147096	1.62
418.0	21.847532158474237	1.62
419.0	23.18958293226403	1.62
420.0	24.336203571851275	1.62
421.0	25.864946609970737	1.62
422.0	27.165084050689803	1.62
423.0	28.52500894393816	1.62
424.0	29.376886591889615	1.62
425.0	30.849565289420656	1.62
426.0	31.810150680850274	1.62
427.0	33.2896857547454	1.62
428.0	34.85645139580673	1.62
429.0	35.7351743363017	1.62
430.0	36.62529613925433	1.62
431.0	37.57132569624289	1.62
432.0	39.503113997760785	1.62
433.0	40.204739088419835	1.62
434.0	40.979461836841274	1.62
435.0	41.992274966400984	1.62
436.0	43.31553333874314	1.62
437.0	43.56702425146891	1.62
438.0	45.36777546689287	1.62
439.0	45.238054400446465	1.62
440.0	47.39186078451907	1.62
441.0	47.828152450578095	1.62
442.0	48.35113418459725	1.62
443.0	49.28173917772443	1.62
444.0	49.46778415310702	1.62
445.0	49.88071952682319	1.62
446.0	51.267391165639665	1.62
447.0	52.40491680092629	1.62
448.0	52.37028944558758	1.62
449.0	53.54051942027762	1.62
450.0	54.84800729526208	1.62
451.0	55.125376491456976	1.62
452.0	55.00851372406654	1.62
453.0	57.521300272517465	1.62
454.0	57.69130412856016	1.62
455.0	57.72218109382933	1.62
456.0	58.42729706251252	1.62
457.0	58.792743910530575	1.62
458.0	58.69188648437768	1.62
459.0	60.37272053456818	1.62
460.0	62.1898660416672	1.62
461.0	61.09713785905861	1.62
462.0	61.998628625440894	1.62
463.0	62.3155592570307	1.62
464.0	62.20405424540496	1.62
465.0	63.087877969494706	1.62
466.0	63.80137167302735	1.62
467.0	61.80832310249141	1.62
468.0	63.61037052235302	1.62
469.0	63.89250557915491	1.62
470.0	64.86665130652455	1.62
471.0	65.23514032377184	1.62
472.0	64.65329390561219	1.62
473.0	64.70837381422932	1.62
474.0	66.04667246568798	1.62
475.0	65.86979195963934	1.62
476.0	67.15907227804148	1.62
477.0	66.44848755019419	1.62
478.0	66.90357499244048	1.62
479.0	67.6275581780701	1.62
480.0	66.83726475656329	1.62
481.0	67.02703220384458	1.62
482.0	69.42948620235127	1.62
483.0	68.42479364077734	1.62
484.0	69.23555540540842	1.62
485.0	70.23279363125336	1.62
486.0	67.10703693266083	1.62
487.0	69.49092559054657	1.62
488.0	71.29535364007012	1.62
489.0	70.1651609823195	1.62
490.0	68.92025300147317	1.62
491.0	68.94789547655196	1.62
492.0	68.92371748199203	1.62
493.0	67.63527021343127	1.62
494.0	69.54153708372803	1.62
495.0	68.193660672758	1.62
496.0	69.21859457619253	1.62
497.0	72.12274409260968	1.62
498.0	69.93735447567036	1.62
499.0	70.09879501341265	1.62
500.0	71.11119578405894	1.62
501.0	68.38414677587814	1.62
502.0	67.55533326208678	1.62
503.0	70.49979439401797	1.62
504.0	66.75349289434844	1.62
505.0	68.23976632005548	1.62
506.0	68.56887619139862	1.62
507.0	70.17329796213127	1.62
508.0	71.9396113713598	1.62
509.0	72.03162034632658	1.62
510.0	70.18313650360471	1.62
511.0	69.82415037723652	1.62
512.0	72.51124215463932	1.62
513.0	74.24953159701766	1.62
514.0	73.0139213038182	1.62
515.0	74.29547018241601	1.62
516.0	75.31323077900353	1.62
517.0	73.4964744080628	1.62
518.0	73.85268444315231	1.62
519.0	75.2091188891641	1.62
520.0	76.39175976391367	1.62
521.0	74.77613814939593	1.62
522.0	72.9256073695271	1.62
523.0	75.69040858884168	1.62
524.0	75.48287694826257	1.62
525.0	74.0061144301597	1.62
526.0	77.58467864294379	1.62
527.0	77.39164075776638	1.62
528.0	78.68193571469449	1.62
529.0	79.23059633824525	1.62
530.0	74.4990882915117	1.62
