499.9975281,17.5864614292,1,1.638
499.0131531,17.5864614292,1,1.638
497.9906311,17.3932896792,1,1.638
497.0058289,17.481999623,1,1.638
495.9829102,17.4252791558,1,1.638
494.9976807,17.3582550754,1,1.638
494.0122681,17.3582550754,1,1.638
492.9887085,17.2699712734,1,1.638
492.0028687,17.3225599336,1,1.638
491.0168457,17.3225599336,1,1.638
489.9926453,17.1803695004,1,1.638
489.0061951,17.0937142706,1,1.638
487.9815979,16.9889853785,1,1.638
486.994751,16.981194397,1,1.638
486.0077209,16.9275746421,1,1.638
484.9825134,17.0544676273,1,1.638
483.9950867,16.9470209683,1,1.638
483.0074158,16.9056776633,1,1.638
481.9815369,16.9739402422,1,1.638
480.9935608,16.9527630014,1,1.638
480.0053406,16.8954412837,1,1.638
479.0167847,16.8954412837,1,1.638
477.9901733,16.9181038972,1,1.638
477.0013428,16.8525102666,1,1.638
476.0123291,16.9407732304,1,1.638
474.9850769,16.8906107937,1,1.638
473.995636,16.8520652737,1,1.638
473.0060425,16.7252818988,1,1.638
472.0162354,16.9326566593,1,1.638
470.9881287,16.7981980032,1,1.638
469.9979553,16.7217265788,1,1.638
469.0075684,16.736496728,1,1.638
468.0169067,16.6480622883,1,1.638
466.9880676,16.5590183344,1,1.638
465.9971313,16.5724915908,1,1.638
465.0059204,16.5724915908,1,1.638
464.0145874,16.5512711998,1,1.638
462.9849243,16.3855055489,1,1.638
461.9931641,16.2844722284,1,1.638
461.0012512,16.3404623463,1,1.638
460.0091858,16.1126044602,1,1.638
459.0168152,16.059594322,1,1.638
457.9862061,16.0457255716,1,1.638
456.9935608,15.8966347208,1,1.638
456.0006714,15.8801359262,1,1.638
455.0076294,15.8341678573,1,1.638
454.0144043,15.7327999697,1,1.638
452.9827271,15.5686213835,1,1.638
451.9891052,15.5686213835,1,1.638
450.9953613,15.5849671136,1,1.638
450.0013733,15.5269556838,1,1.638
449.0071716,15.3697887572,1,1.638
448.0128784,15.3772486207,1,1.638
447.0183411,15.397734026,1,1.638
445.9853516,15.2127503744,1,1.638
444.990448,15.2127503744,1,1.638
443.9953918,15.1283871615,1,1.638
443.0001221,15.017780604,1,1.638
442.0047302,14.9176779749,1,1.638
441.0090332,14.7999315086,1,1.638
440.0133057,14.7939979327,1,1.638
439.017334,14.6380557047,1,1.638
437.9828491,14.3761480428,1,1.638
436.9865112,14.2592904347,1,1.638
435.9900208,14.1240866834,1,1.638
434.9933167,14.1240866834,1,1.638
433.9964294,13.9287003964,1,1.638
432.9994202,13.768198623,1,1.638
432.0021362,13.5621714835,1,1.638
431.0047607,13.3554977293,1,1.638
430.0071411,13.1017418767,1,1.638
429.0094604,12.8678832945,1,1.638
428.0115051,12.7413279153,1,1.638
427.0133972,12.4889323599,1,1.638
426.0151062,12.3052972237,1,1.638
425.0166626,12.056178723,1,1.638
424.0180664,11.7379166377,1,1.638
422.980896,11.2273942403,1,1.638
421.9819031,10.9937285682,1,1.638
420.9827881,10.7208295495,1,1.638
419.983429,10.4628013134,1,1.638
418.9839783,10.0877767211,1,1.638
417.984314,9.8118829142,1,1.638
416.9845276,9.4674057277,1,1.638
415.9844971,9.1014548236,1,1.638
414.9843445,8.7347636659,1,1.638
413.9840393,8.3426963069,1,1.638
412.9834595,7.9249408128,1,1.638
411.9828491,7.5285142726,1,1.638
410.9819946,7.0634148374,1,1.638
409.9810181,6.6057023257,1,1.638
409.0183411,6.6057023257,1,1.638
408.0169983,6.1447280267,1,1.638
407.0155029,5.6411717187,1,1.638
406.0138245,5.1252268921,1,1.638
405.0119934,4.6429803835,1,1.638
404.0100098,4.1510086458,1,1.638
403.0078735,3.6592687244,1,1.638
402.0055542,3.2037669104,1,1.638
401.0030518,2.3921737753,1,1.638
400.0004272,2.0483172663,1,1.638
399,0,1,1.638
