278.7579722822856, 3.4441676174509723
280.4026570380619, 5.8650671068302245
277.66151577843476, 4.195481252085912
282.2300845444799, 8.141775090572459
283.87476930025616, 10.342592808189949
285.88493955731605, 12.334712293964408
287.7123670637341, 14.22722580545014
289.72253732079395, 15.874993208683584
291.3672220765702, 17.40038755779088
294.83933433876456, 19.107918545597556
298.67693210224246, 20.715843559115505
302.51452986572036, 22.033488304706324
307.8140696343328, 23.519040264098138
316.037493413214, 25.004592223489944
325.17463094530433, 26.359233473816573
334.31176847739465, 27.668340564468355
348.9311885287391, 28.55108234180114
363.5506085800836, 29.341720932518896
371.77403235896486, 30.662211563089397
378.17002863142807, 31.838510688022886
385.4797386571003, 33.365802293783304
390.04830742314545, 34.80297420852059
399.18544495523577, 36.23065983999228
410.1500099937441, 37.52079436411288
424.7694300450886, 38.869743844480155
441.67313447945565, 39.76904349805834
464.26216893378995, 40.05995618486985
482.33339649725747, 39.78169187574579
499.693957808229, 38.57377180659366
511.57223659994645, 37.3134513155935
522.5368016384548, 36.24242283124161
532.5876529237541, 34.78874478362219
543.5522179622625, 33.365802293783304
554.5167830007708, 32.26349617832144
564.5676342860702, 30.59391032357713
573.7047718181605, 29.364488012356325
584.6693368566689, 28.284677940067148
600.2024706612224, 26.77283542419641
610.2533219465217, 25.58515275934421
621.2178869850301, 24.2237355923993
631.2687382703294, 22.949863268162574
639.4921620492106, 21.62368086763273
651.370440840928, 20.13006556746516
664.1624333858545, 18.908706597020107
676.4975690541763, 17.08734021002632
687.9189909692892, 16.09033183881253
702.5384110206337, 14.70391153954617
718.0715448251873, 13.473066285835522
734.5183923829497, 12.352630829021642
750.0515261875033, 11.089637615355372
772.8943700177291, 9.620772890617133
792.9960725883277, 8.37117066772224
813.0977751589263, 7.217293666871065
833.199477729525, 6.187600737860372
853.3011803001236, 5.183779490483111
873.4028828707224, 4.288619305966279
891.677157934903, 3.619980067306628
