#class tools::wcsv::ntuple
#title Detailed MC Info
#separator 44
#vector_separator 59
#column double Event_Number
#column double EDep_Trigger_FoilEJ212
#column double EDep_PEN_Stacked1
#column double EDep_PEN_Stacked2
#column double EDep_PEN_Stacked3
#column double EDep_PEN_Stacked4
#column double EDep_InactiveMaterial
#column double N_Trigger
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
14845,0.00360229,175.154,0,0,0,979.233,16,36,110,124,49,38
15380,34.3689,0,0,0,0,298.622,0,0,0,0,0,0
15600,39.6351,0,0,0,0,420.299,0,0,0,0,0,0
20176,64.4672,0,0,0,0,301.348,0,0,0,0,0,0
20560,29.9095,361.758,0,0,0,467.262,2,121,73,207,221,65
20618,166.317,0,0,0,0,881.502,0,0,0,0,0,0
41383,40.1554,0,0,0,0,502.957,0,0,0,0,0,0
41519,20.2036,919.563,0,0,0,56.9397,0,271,255,695,299,253
59514,28.7353,422.716,0,0,0,358.624,1,232,78,232,131,110
59699,15.9608,933.575,0,0,0,497.551,2,247,346,638,375,224
59817,120.279,0,0,0,0,11.4125,0,0,0,0,0,0
60307,120.177,0,0,0,0,301.393,0,0,0,0,0,0
77415,21.6984,455.467,0,0,0,87.1411,3,133,132,310,106,147
77485,49.7586,0,0,0,0,1327.45,0,0,0,0,0,0
78076,169.884,0,0,0,0,469.532,0,0,0,0,0,0
94212,16.8161,524.023,0,0,0,66.3996,1,113,144,331,266,110
94568,38.2909,0,0,0,0,265.732,0,0,0,0,0,0
94857,48.0221,0,0,0,0,927.668,0,0,0,0,0,0
94911,30.2693,418.09,0,0,0,536.349,0,188,92,267,189,90
113389,28.3909,534.667,0,0,0,150.136,0,307,127,309,139,125
113553,35.8097,225.06,0,0,0,93.2247,1,72,67,173,78,57
113772,61.0272,0,0,0,0,629.385,1,0,0,0,0,0
113880,207.122,0,0,0,0,682.797,0,0,0,0,0,0
113943,32.4574,0,0,0,0,234.903,1,0,0,0,0,0
133261,23.238,812.398,0,0,0,158.439,0,212,226,571,286,220
134047,21.2296,1003.32,0,0,0,46.7382,5,308,325,749,261,349
161044,16.3856,907.932,0,0,0,71.8441,1,278,257,652,302,221
161947,40.6399,0,0,0,0,656.389,0,0,0,0,0,0
162066,209.372,0,0,0,0,543.613,0,0,0,0,0,0
162071,31.2169,0,0,0,0,513.914,0,0,0,0,0,1
186230,22.6897,887.706,0,0,0,157.452,2,276,225,648,212,305
186565,104.202,218.446,0,0,0,265.306,1,68,62,146,94,65
203582,23.5488,405.939,0,0,0,873.09,1,102,200,246,134,81
203844,36.7741,0,0,0,0,34.6204,0,0,0,0,0,0
