#class tools::wcsv::ntuple
#title Detailed MC Info
#separator 44
#vector_separator 59
#column double Event_Number
#column double EDep_Trigger_FoilEJ212
#column double EDep_PEN_Stacked1
#column double EDep_PEN_Stacked2
#column double EDep_PEN_Stacked3
#column double EDep_PEN_Stacked4
#column double EDep_InactiveMaterial
#column double N_Trigger
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
2806,23.6521,805.821,0,0,0,163.994,1,273,218,545,228,237
3052,68.763,0,0,0,0,299.738,0,0,0,0,0,0
27282,66.5523,0,0,0,0,261.579,0,0,0,0,0,0
27545,32.5003,440.153,0,0,0,512.316,0,96,178,216,97,206
27783,27.7012,413.333,0,0,0,49.4931,1,125,108,258,87,169
35852,18.9582,882.967,0,0,0,93.3509,2,222,295,594,199,319
36175,134.647,0,0,0,0,913.251,0,0,0,0,2,0
36253,15.541,876.474,0,0,0,103.564,1,330,207,656,235,320
36368,82.4726,0,0,0,0,965.988,0,0,0,0,0,0
60673,22.6663,509.767,0,0,0,454.866,2,168,134,380,136,167
60701,24.2895,0,0,0,0,951.445,0,0,0,0,0,10
76419,17.0768,926.767,0,0,0,52.2683,2,257,285,633,301,256
76532,45.2687,92.9722,0,0,0,839.567,1,19,55,60,25,26
76850,31.0766,188.782,0,0,0,653.808,0,71,42,130,34,103
76977,21.7388,0,0,0,0,690.542,0,0,0,0,0,0
77031,75.3109,0,0,0,0,760.723,0,0,0,0,0,0
96144,20.2558,530.072,0,0,0,437.445,1,114,240,397,164,200
109986,62.3545,0,0,0,0,648.423,0,0,0,0,0,0
124325,31.0615,0,0,0,0,168.903,0,0,0,0,0,0
124332,30.3878,71.7344,0,0,0,802.942,0,14,33,31,17,11
124418,15.3692,0,0,0,0,268.448,0,0,0,0,0,0
124490,44.1006,0,0,0,0,706.691,0,0,0,0,0,0
124997,21.7231,925.292,0,0,0,49.6286,0,260,293,696,325,260
145468,21.1233,910.442,0,0,0,64.7669,4,259,261,701,263,263
145887,69.7472,277.834,0,0,0,634.398,0,95,79,210,98,78
164786,110.866,0,0,0,0,864.817,0,0,0,0,0,0
165360,22.2817,622.466,0,0,0,814.213,4,236,142,351,132,218
175564,5.1181,0,0,0,0,361.064,0,0,0,0,0,0
176346,74.5157,0,0,0,0,507.704,0,0,0,0,0,0
176556,22.9467,998.614,0,0,0,60.7566,0,268,291,695,306,268
198071,86.5236,0,0,0,0,232.884,0,0,0,0,0,0
198120,19.6622,560.581,0,0,0,491.786,2,167,161,415,176,136
198123,27.4042,298.192,0,0,0,86.661,0,181,77,183,90,71
198622,14.3969,933.444,0,0,0,48.4951,0,320,304,658,233,300
198645,272.533,0,0,0,0,115.736,0,0,0,0,0,0
223707,54.4155,0,0,0,0,791.404,0,0,0,0,0,0
241962,20.6875,0,0,0,0,856.395,0,4,0,0,0,0
242328,50.8074,0,0,0,0,324.323,0,0,0,0,0,0
271845,0.00384226,0,0,0,0,804.715,4,0,0,0,0,0
272228,45.3547,376.573,0,0,0,67.9279,1,83,130,243,85,168
272250,51.5704,0,0,0,0,791.627,0,0,0,0,0,0
272372,24.6481,0,0,0,0,714.583,0,4,0,0,0,0
272784,61.2197,0,0,0,0,331.355,0,0,0,0,0,0
289674,28.3676,0,0,0,0,947.312,0,0,0,0,1,0
289735,16.847,231.425,0,0,0,732.688,1,123,54,108,78,52
289916,38.8369,258.655,0,0,0,62.7896,4,122,65,125,94,54
290063,59.4315,0,0,0,0,238.3,0,0,0,0,0,0
290340,40.7865,527.699,0,0,0,419.285,0,143,165,399,157,176
290341,9.83203,771.335,0,0,0,42.0731,2,262,184,544,251,205
309797,47.2572,0,0,0,0,496.247,0,0,0,0,0,0
309886,15.1285,862.731,0,0,0,117.155,1,235,271,603,250,263
