#class tools::wcsv::ntuple
#title Detailed MC Info
#separator 44
#vector_separator 59
#column double Event_Number
#column double EDep_Trigger_FoilEJ212
#column double EDep_PEN_Stacked1
#column double EDep_PEN_Stacked2
#column double EDep_PEN_Stacked3
#column double EDep_PEN_Stacked4
#column double EDep_InactiveMaterial
#column double N_Trigger
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
4018,85.9424,0,0,0,0,961.915,0,0,0,0,0,0
22700,20.4355,678.904,0,0,0,291.375,1,163,267,463,225,184
39212,32.9948,0,0,0,0,554.498,0,0,0,0,0,0
39496,18.6023,866.878,0,0,0,109.639,5,248,221,599,191,408
39575,17.7482,769.434,0,0,0,205.125,1,158,344,477,292,170
39818,16.5343,1003.44,0,0,0,51.1581,6,404,237,726,289,279
62844,78.2436,0,0,0,0,1226.49,0,0,0,0,0,0
63162,17.3279,818.06,0,0,0,158.51,4,191,302,564,231,234
63185,21.8518,704.576,0,0,0,264.984,0,166,230,495,207,217
63573,36.1274,0,0,0,0,420.207,4,0,0,0,0,0
80251,15.7276,920.618,0,0,0,59.5079,0,244,297,665,252,275
80291,24.547,930.611,0,0,0,41.7169,3,233,319,679,248,305
80301,27.2888,889.743,0,0,0,79.2111,1,305,228,655,314,245
80434,0.0036413,0,0,0,0,1435.13,19,0,0,0,0,0
80443,75.6131,351.369,0,0,0,557.04,1,84,144,251,90,125
99990,17.6,862.089,0,0,0,115.24,4,334,208,595,278,205
100443,26.3932,358.208,0,0,0,598.798,0,104,94,278,83,136
100536,118.963,0,0,0,0,856.692,0,0,0,0,0,0
117918,40.0988,0,0,0,0,221.59,1,0,0,0,0,0
118120,30.7141,0,0,0,0,767.091,0,0,0,0,0,0
118204,53.3611,0,0,0,0,73.8698,0,0,0,0,0,0
140929,29.7124,168.441,0,0,0,343.766,0,55,46,125,45,54
141270,35.517,0,0,0,0,489.079,0,0,0,0,2,0
141363,33.4263,0,0,0,0,928.662,5,0,0,0,0,0
