#class tools::wcsv::ntuple
#title Detailed MC Info
#separator 44
#vector_separator 59
#column double Event_Number
#column double EDep_Trigger_FoilEJ212
#column double EDep_PEN_Stacked1
#column double EDep_PEN_Stacked2
#column double EDep_PEN_Stacked3
#column double EDep_PEN_Stacked4
#column double EDep_InactiveMaterial
#column double N_Trigger
#column double N_Left
#column double N_Right
#column double N_Bottom
#column double N_Front
#column double N_Back
263,31.274,220.441,0,0,0,69.9338,0,66,63,123,47,101
288,29.3849,0,0,0,0,659.008,0,0,0,0,0,0
293,38.214,0,0,0,0,497.941,0,0,0,0,0,0
600,27.5326,234.922,0,0,0,296.4,0,45,127,135,98,51
644,28.9083,0,0,0,0,327.765,0,0,0,0,0,0
941,19.4915,346.372,0,0,0,123.456,0,106,118,261,115,72
1024,28.2359,186.52,0,0,0,837.781,0,47,57,129,42,72
24105,25.1001,247.848,0,0,0,170.833,1,77,74,173,55,88
24467,45.852,115.85,0,0,0,816.609,0,30,28,85,32,38
48179,37.4892,904.871,0,0,0,253.422,1,240,248,689,270,286
48690,36.0948,0,0,0,0,392.644,0,0,0,0,0,0
48871,21.1559,393.816,0,0,0,407.991,0,91,151,235,144,74
48971,72.8224,0,0,0,0,122.38,0,0,0,0,0,0
49152,3.33677,556.42,0,0,0,48.5362,0,173,170,364,159,160
67299,30.7573,0,0,0,0,816.485,1,0,0,0,0,0
67334,18.5391,865.192,0,0,0,111.253,2,235,324,591,230,215
67592,145.408,0,0,0,0,606.261,0,0,0,0,0,0
68158,17.8275,928.678,0,0,0,49.4991,3,244,239,658,241,260
80659,14.5013,698.192,0,0,0,278.714,2,186,216,526,195,228
80921,24.4147,387.274,0,0,0,572.55,1,109,141,267,157,98
96540,17.4037,849.208,0,0,0,128.245,3,277,260,622,200,304
96789,27.6784,654.435,0,0,0,333.921,3,400,146,424,181,180
115251,24.4269,0,0,0,0,400.874,0,0,0,0,0,0
115890,23.2369,0,0,0,0,952.47,0,2,0,0,0,0
116034,23.3156,273.824,0,0,0,190.72,0,118,67,207,89,76
116117,20.1354,268.862,0,0,0,198.327,0,56,116,176,57,94
132243,24.3501,77.0329,0,0,0,948.011,1,50,14,38,26,22
132454,30.3477,905.167,0,0,0,60.3475,0,246,285,622,235,328
132550,18.9692,629.424,0,0,0,806.647,5,233,106,358,303,144
132878,18.9942,916.554,0,0,0,60.6873,0,300,263,627,273,245
152416,66.7831,0,0,0,0,735.534,0,0,0,0,0,0
152526,25.5394,739.188,0,0,0,226.938,0,217,168,446,433,155
152528,19.9667,567.595,0,0,0,790.255,1,119,234,343,150,226
153066,29.8728,0,0,0,0,1334.56,0,0,0,0,0,0
153070,0.00361238,0,0,0,0,1047.87,7,0,0,0,0,0
171173,26.1535,0,0,0,0,180.461,0,0,0,0,0,0
171878,25.7064,0,0,0,0,0.00529087,0,0,0,0,0,0
171945,28.166,349.071,0,0,0,429.452,3,122,83,224,129,92
184534,47.2186,0,0,0,0,269.067,0,0,0,0,0,0
184902,20.4943,897.641,0,0,0,54.9315,2,224,321,667,261,267
185127,16.9877,786.641,0,0,0,189.771,0,359,195,544,190,281
199097,22.8884,533.98,0,0,0,430.621,0,139,142,334,278,122
199420,20.3276,507.277,0,0,0,292.683,0,126,150,348,153,117
215244,24.0834,0,0,0,0,619.512,0,0,0,0,0,0
215551,31.0715,0.0039037,0,0,0,826.602,2,0,0,0,0,0
235205,33.9372,632.49,0,0,0,323.067,2,138,219,391,318,142
235333,25.1485,0,0,0,0,501.312,0,0,0,0,0,0
247427,61.2403,0,0,0,0,137.233,0,0,0,0,0,0
247889,35.1326,0,0,0,0,688.66,0,0,0,0,0,0
247950,29.8935,0.00396451,0,0,0,1018.06,0,12,0,0,0,0
248014,18.4294,1065.58,0,0,0,141.843,1,231,447,710,256,325
248026,35.0538,0,0,0,0,797.8,1,0,0,0,0,0
262149,37.7616,0,0,0,0,522.713,0,0,0,0,0,0
262526,0.0034223,0,0,0,0,419.448,3,0,0,0,0,0
299518,23.867,0,0,0,0,417.808,2,0,0,0,0,0
299543,123.714,340.165,0,0,0,219.066,1,68,127,168,142,76
315660,72.5303,329.165,0,0,0,337.762,0,83,99,240,71,171
315836,32.4509,0,0,0,0,693.315,0,0,0,0,0,0
354614,8.32592,315.4,0,0,0,78.1763,1,49,98,139,143,78
355517,17.091,0,0,0,0,723.276,5,0,0,0,0,0
362505,18.0493,517.568,0,0,0,524.621,2,141,121,374,241,118
362823,19.5152,932.329,0,0,0,44.6017,3,279,220,633,218,376
362942,24.6921,877.279,0,0,0,93.7782,1,234,268,610,231,329
381428,28.3608,292.994,0,0,0,477.39,0,92,72,196,82,73
400445,31.1036,0,0,0,0,276.602,1,0,0,0,0,0
400585,17.4592,640.239,0,0,0,332.211,2,186,157,498,146,206
401037,20.331,926.416,0,0,0,49.3902,4,259,274,662,271,232
418730,20.6626,500.487,0,0,0,58.8725,0,128,130,334,250,100
418782,16.845,1008.64,0,0,0,45.7186,1,314,282,770,308,269
419090,29.8507,0,0,0,0,401.376,0,0,0,0,0,0
436322,18.0484,464.293,0,0,0,82.3007,2,119,188,276,218,91
436882,26.2618,198.274,0,0,0,1322.23,0,68,70,158,47,57
437060,37.0756,149.105,0,0,0,114.074,0,29,76,91,42,49
450136,53.2311,0,0,0,0,75.9625,0,0,0,0,0,0
450411,17.8456,968.498,0,0,0,59.8559,2,253,316,687,416,214
477536,19.5186,645.838,0,0,0,238.507,1,164,301,444,175,193
493210,54.745,0,0,0,0,0.00529087,0,0,0,0,0,0
493690,17.7035,888.787,0,0,0,151.942,2,277,227,560,376,247
512110,1.80574,554.256,0,0,0,60.2831,0,128,245,373,149,174
512689,25.1573,0,0,0,0,462.759,1,0,0,0,0,0
513144,37.1555,0,0,0,0,243.948,0,0,0,0,0,0
529022,23.2684,0,0,0,0,776.386,2,0,0,0,0,0
538974,72.8674,0,0,0,0,633.356,4,0,0,0,0,0
539117,182.093,0,0,0,0,7.47355,0,0,0,0,0,0
539349,15.1006,772.725,0,0,0,85.9176,0,212,257,556,195,247
539779,21.495,0,0,0,0,1146.82,1,2,0,0,0,0
539794,18.1117,555.043,0,0,0,974.433,5,304,111,330,114,198
561270,0.00404892,0,0,0,0,409.993,3,0,0,0,0,0
561348,79.9557,0,0,0,0,239.414,0,0,0,0,0,0
561803,34.7136,557.664,0,0,0,467.081,4,262,107,346,120,191
561939,24.3378,415.404,0,0,0,51.4491,0,138,110,325,117,126
562094,52.973,0,0,0,0,994.826,0,0,0,0,0,0
562332,26.0722,559.204,0,0,0,628.2,1,158,189,387,128,231
575091,30.2027,0,0,0,0,739.624,0,0,0,0,0,0
575444,43.391,0,0,0,0,338.476,0,0,0,0,0,0
575769,19.4093,625.693,0,0,0,344.388,1,176,188,474,238,148
583633,20.055,512.077,0,0,0,45.9618,3,142,155,341,146,180
584084,40.5523,455.207,0,0,0,67.8925,0,117,139,342,107,147
584208,18.7954,637.467,0,0,0,333.787,1,194,171,445,242,161
584253,12.6927,1022.65,0,0,0,50.5794,1,255,314,775,323,301
610269,19.8744,820.972,0,0,0,152.685,1,176,281,535,328,168
627405,126.353,0,0,0,0,223.442,0,0,0,0,0,0
627445,74.2686,0,0,0,0,901.414,1,0,0,0,0,0
628079,13.1502,0,0,0,0,446.707,0,0,0,0,0,0
661316,68.5885,0,0,0,0,126.087,0,0,0,0,0,0
661450,26.3216,0,0,0,0,1181.38,0,0,0,0,0,0
661655,36.2515,229.862,0,0,0,163.215,2,91,43,130,90,45
682934,23.2171,0,0,0,0,213.821,0,0,0,0,0,0
692651,17.7882,917.604,0,0,0,60.7945,2,238,274,647,295,269
693005,58.4471,761.407,0,0,0,173.394,2,247,198,569,301,191
739631,26.2861,898.459,0,0,0,70.97,3,297,252,665,319,228
757381,94.5778,0,0,0,0,491.221,0,0,0,0,0,0
757695,27.4643,922.216,0,0,0,46.9697,4,283,267,657,278,257
779630,41.01,0,0,0,0,934.662,0,0,0,0,0,0
780275,21.592,1002.48,0,0,0,46.9872,2,304,256,746,332,270
793328,25.7555,108.091,0,0,0,1066.65,0,23,58,76,25,33
807324,19.2491,0,0,0,0,1117.79,0,0,0,0,0,0
817291,26.8752,173.414,0,0,0,193.934,0,39,49,121,35,85
817776,50.0015,0,0,0,0,582.751,0,0,0,0,0,0
836908,0.00353686,0,0,0,0,1013.69,1,0,0,0,0,0
837164,61.4109,0,0,0,0,218.076,0,0,0,0,0,0
846720,49.3514,0,0,0,0,263.489,0,0,0,0,0,0
846858,20.409,703.815,0,0,0,832.136,1,277,153,432,325,162
847176,96.7658,0,0,0,0,176.734,0,0,0,0,0,0
847262,23.7216,424.591,0,0,0,536.874,0,98,196,300,113,133
847378,18.7286,775.688,0,0,0,198.313,3,432,188,468,195,219
864551,16.9901,933.73,0,0,0,60.6503,1,314,273,650,265,355
865040,22.1758,742.949,0,0,0,227.413,1,218,209,555,183,247
865102,46.0064,0,0,0,0,791.509,0,0,0,0,0,0
887838,68.415,0,0,0,0,298.67,0,0,0,0,0,0
888133,37.1787,0,0,0,0,759.312,0,0,0,0,0,2
903810,58.7428,0,0,0,0,916.948,0,0,0,0,1,0
920117,27.0633,0,0,0,0,1172.5,0,0,6,0,0,0
920150,17.7931,1268.56,0,0,0,186.79,1,371,371,871,329,492
