304.2548, 2.2995e-6
303.2532, 2.2891e-6
303.2567, 2.2786e-6
303.2602, 2.2682e-6
303.2637, 2.2577e-6
303.2673, 2.2473e-6
303.2708, 2.2368e-6
303.2743, 2.2264e-6
303.2778, 2.2159e-6
303.2812, 2.2054e-6
303.2848, 2.195e-6
303.2883, 2.1845e-6
303.2918, 2.1741e-6
304.3003, 2.1636e-6
304.3038, 2.1531e-6
304.3073, 2.1427e-6
304.3108, 2.1322e-6
304.3143, 2.1218e-6
304.3178, 2.1113e-6
304.3213, 2.1009e-6
304.3248, 2.0904e-6
304.3283, 2.08e-6
304.3317, 2.0695e-6
304.3353, 2.0591e-6
304.3388, 2.0486e-6
304.3423, 2.0382e-6
304.3458, 2.0277e-6
304.3493, 2.0173e-6
305.3578, 2.0068e-6
305.3614, 1.9963e-6
305.3649, 1.9859e-6
305.3684, 1.9754e-6
305.3719, 1.9649e-6
305.3754, 1.9545e-6
305.3789, 1.944e-6
305.3824, 1.9336e-6
305.3859, 1.9231e-6
305.3894, 1.9127e-6
305.3929, 1.9022e-6
305.3963, 1.8918e-6
305.3999, 1.8813e-6
305.4034, 1.8709e-6
306.4119, 1.8604e-6
306.4154, 1.8499e-6
306.4189, 1.8395e-6
306.4224, 1.829e-6
306.4259, 1.8186e-6
306.4294, 1.8081e-6
306.4329, 1.7977e-6
306.4364, 1.7872e-6
306.4399, 1.7768e-6
306.4435, 1.7663e-6
306.447, 1.7558e-6
306.4505, 1.7454e-6
306.454, 1.7349e-6
307.4625, 1.7244e-6
307.466, 1.714e-6
307.4695, 1.7035e-6
307.4729, 1.6931e-6
307.4765, 1.6826e-6
307.48, 1.6722e-6
307.4835, 1.6617e-6
307.487, 1.6513e-6
307.4905, 1.6408e-6
307.494, 1.6304e-6
307.4975, 1.6199e-6
307.501, 1.6095e-6
308.5096, 1.599e-6
308.5131, 1.5885e-6
308.5166, 1.5781e-6
308.5201, 1.5676e-6
308.5236, 1.5572e-6
308.5271, 1.5467e-6
308.5306, 1.5363e-6
308.5341, 1.5258e-6
308.5375, 1.5153e-6
308.5411, 1.5049e-6
308.5446, 1.4944e-6
309.5531, 1.4839e-6
309.5566, 1.4735e-6
309.5601, 1.463e-6
309.5636, 1.4526e-6
309.5671, 1.4421e-6
309.5706, 1.4317e-6
309.5741, 1.4212e-6
309.5776, 1.4108e-6
309.5811, 1.4003e-6
309.5846, 1.3899e-6
310.5932, 1.3794e-6
310.5967, 1.3689e-6
310.6002, 1.3585e-6
310.6037, 1.348e-6
310.6072, 1.3376e-6
310.6107, 1.3271e-6
310.6141, 1.3167e-6
310.6177, 1.3062e-6
310.6212, 1.2958e-6
311.6297, 1.2853e-6
311.6332, 1.2748e-6
311.6367, 1.2644e-6
311.6402, 1.2539e-6
311.6437, 1.2434e-6
311.6472, 1.233e-6
311.6507, 1.2225e-6
311.6542, 1.2121e-6
311.6577, 1.2016e-6
311.6612, 1.1912e-6
312.6698, 1.1807e-6
312.6733, 1.1702e-6
312.6768, 1.1598e-6
312.6803, 1.1493e-6
312.6838, 1.1389e-6
312.6873, 1.1284e-6
312.6907, 1.118e-6
313.6993, 1.1075e-6
313.7027, 1.097e-6
313.7063, 1.0866e-6
313.7098, 1.0761e-6
313.7133, 1.0657e-6
313.7168, 1.0552e-6
313.7203, 1.0448e-6
313.7239, 1.0343e-6
314.7324, 1.0238e-6
314.7359, 1.0134e-6
314.7393, 1.0029e-6
314.7429, 9.9245e-7
314.7464, 9.82e-7
314.7499, 9.7155e-7
314.7534, 9.6109e-7
315.7619, 9.506e-7
315.7654, 9.4015e-7
315.7689, 9.297e-7
315.7724, 9.1924e-7
315.7759, 9.0879e-7
315.7795, 8.9834e-7
316.788, 8.8784e-7
316.7915, 8.7739e-7
316.795, 8.6694e-7
316.7985, 8.5648e-7
316.802, 8.4603e-7
316.8054, 8.3558e-7
317.814, 8.2509e-7
317.8175, 8.1463e-7
317.821, 8.0418e-7
317.8245, 7.9373e-7
317.8279, 7.8327e-7
317.8316, 7.7282e-7
318.8401, 7.6233e-7
318.8436, 7.5187e-7
318.8471, 7.4142e-7
318.8506, 7.3097e-7
319.8591, 7.2048e-7
319.8626, 7.1002e-7
319.866, 6.9957e-7
319.8696, 6.8912e-7
319.8731, 6.7866e-7
320.8817, 6.6817e-7
320.8852, 6.5772e-7
320.8887, 6.4726e-7
320.8921, 6.3681e-7
321.9007, 6.2632e-7
321.9042, 6.1587e-7
321.9077, 6.0541e-7
321.9112, 5.9496e-7
322.9198, 5.8447e-7
322.9233, 5.7401e-7
322.9268, 5.6356e-7
322.9303, 5.5311e-7
323.9388, 5.4262e-7
323.9423, 5.3216e-7
323.9458, 5.2171e-7
324.9544, 5.1122e-7
324.9579, 5.0076e-7
324.9614, 4.9031e-7
324.9649, 4.7986e-7
325.9734, 4.6937e-7
325.9769, 4.5891e-7
325.9804, 4.4846e-7
326.9889, 4.3797e-7
326.9925, 4.2751e-7
328.001, 4.1702e-7
328.0045, 4.0657e-7
328.008, 3.9611e-7
329.0165, 3.8562e-7
329.02, 3.7517e-7
330.0286, 3.6468e-7
330.0321, 3.5422e-7
331.0406, 3.4373e-7
331.0441, 3.3328e-7
332.0527, 3.2279e-7
332.0562, 3.1233e-7
333.0647, 3.0184e-7
333.0682, 2.9139e-7
334.0768, 2.8089e-7
335.0853, 2.704e-7
335.0888, 2.5995e-7
336.0973, 2.4946e-7
337.1059, 2.3896e-7
337.1094, 2.2851e-7
338.1179, 2.1802e-7
339.1265, 2.0753e-7
340.135, 1.9703e-7
341.1435, 1.8654e-7
342.1521, 1.7605e-7
343.1606, 1.6556e-7
344.1692, 1.5506e-7
345.1777, 1.4457e-7
346.1862, 1.3408e-7
347.1948, 1.2359e-7
348.1998, 1.2355e-7
349.2084, 1.1305e-7
350.2169, 1.0256e-7
351.2219, 1.0252e-7
352.2305, 9.2029e-8
353.2355, 9.199e-8
354.2441, 8.1497e-8
355.249, 8.1458e-8
356.2576, 7.0966e-8
357.2627, 7.0926e-8
358.2711, 6.0434e-8
359.2762, 6.0394e-8
360.2812, 6.0355e-8
361.2898, 4.9862e-8
362.2949, 4.9823e-8
363.2999, 4.9784e-8
364.3084, 3.9291e-8
365.3135, 3.9252e-8
366.3185, 3.9212e-8
367.3235, 3.9173e-8
368.3286, 3.9133e-8
369.3336, 3.9094e-8
370.3422, 2.8602e-8
371.3472, 2.8562e-8
372.3523, 2.8523e-8
373.3573, 2.8483e-8
374.3623, 2.8444e-8
375.3674, 2.8405e-8
376.3724, 2.8365e-8
377.3774, 2.8326e-8
378.3825, 2.8286e-8
379.3875, 2.8247e-8
380.3926, 2.8208e-8
381.3976, 2.8168e-8
382.4026, 2.8129e-8
383.4077, 2.8089e-8
384.4127, 2.805e-8
385.4178, 2.8011e-8
386.4228, 2.7971e-8
387.4278, 2.7932e-8
388.4329, 2.7892e-8
389.4379, 2.7853e-8
390.4429, 2.7814e-8
391.448, 2.7774e-8
392.453, 2.7735e-8
393.4581, 2.7695e-8
394.4631, 2.7656e-8
395.4716, 1.7164e-8
396.4767, 1.7124e-8
397.4817, 1.7085e-8
398.4868, 1.7045e-8
399.4918, 1.7006e-8
400.4968, 1.6967e-8
401.5019, 1.6927e-8
402.5069, 1.6888e-8
403.5119, 1.6848e-8
404.517, 1.6809e-8
405.522, 1.677e-8
406.5271, 1.673e-8
407.5321, 1.6691e-8
408.5371, 1.6651e-8
409.5422, 1.6612e-8
410.5472, 1.6573e-8
411.5523, 1.6533e-8
412.5573, 1.6494e-8
413.5623, 1.6454e-8
414.5674, 1.6415e-8
415.5724, 1.6376e-8
416.5774, 1.6336e-8
417.5825, 1.6297e-8
418.5875, 1.6257e-8
419.5926, 1.6218e-8
420.5976, 1.6179e-8
421.6026, 1.6139e-8
422.6077, 1.61e-8
423.6127, 1.606e-8
424.6177, 1.6021e-8
425.6228, 1.5982e-8
426.6278, 1.5942e-8
427.6329, 1.5903e-8
428.6379, 1.5863e-8
429.6429, 1.5824e-8
430.648, 1.5785e-8
431.653, 1.5745e-8
432.6581, 1.5706e-8
433.6631, 1.5667e-8
434.6681, 1.5627e-8
435.6732, 1.5588e-8
436.6782, 1.5548e-8
437.6832, 1.5509e-8
438.6883, 1.547e-8
439.6933, 1.543e-8
440.6984, 1.5391e-8
441.7034, 1.5351e-8
442.7084, 1.5312e-8
443.7135, 1.5273e-8
444.7185, 1.5233e-8
445.7236, 1.5194e-8
446.7286, 1.5154e-8
447.7336, 1.5115e-8
448.7387, 1.5076e-8
449.7437, 1.5036e-8
450.7487, 1.4997e-8
451.7538, 1.4957e-8
452.7588, 1.4918e-8
453.7639, 1.4879e-8
454.7689, 1.4839e-8
455.7739, 1.48e-8
456.779, 1.476e-8
457.784, 1.4721e-8
458.7891, 1.4682e-8
459.7941, 1.4642e-8
460.7991, 1.4603e-8
461.8042, 1.4563e-8
462.8092, 1.4524e-8
463.8142, 1.4485e-8
464.8193, 1.4445e-8
465.8243, 1.4406e-8
466.8294, 1.4366e-8
467.8344, 1.4327e-8
468.8394, 1.4288e-8
469.8445, 1.4248e-8
470.8495, 1.4209e-8
471.8545, 1.4169e-8
472.8596, 1.413e-8
473.8646, 1.4091e-8
474.8697, 1.4051e-8
475.8747, 1.4012e-8
476.8797, 1.3972e-8
477.8848, 1.3933e-8
478.8898, 1.3894e-8
479.8949, 1.3854e-8
480.8999, 1.3815e-8
481.9049, 1.3776e-8
482.91, 1.3736e-8
483.915, 1.3697e-8
484.92, 1.3657e-8
485.9251, 1.3618e-8
486.9301, 1.3579e-8
487.9352, 1.3539e-8
488.9402, 1.35e-8
489.9452, 1.346e-8
490.9503, 1.3421e-8
491.9553, 1.3382e-8
492.9604, 1.3342e-8
493.9654, 1.3303e-8
494.9704, 1.3263e-8
495.9755, 1.3224e-8
496.9805, 1.3185e-8
497.9855, 1.3145e-8
498.9906, 1.3106e-8
499.9956, 1.3066e-8
501.0007, 1.3027e-8
502.0057, 1.2988e-8
503.0107, 1.2948e-8
504.0158, 1.2909e-8
505.0208, 1.2869e-8
506.0259, 1.283e-8
507.0309, 1.2791e-8
508.0359, 1.2751e-8
509.041, 1.2712e-8
510.046, 1.2672e-8
511.051, 1.2633e-8
512.0561, 1.2594e-8
513.0611, 1.2554e-8
514.0662, 1.2515e-8
515.0712, 1.2475e-8
516.0762, 1.2436e-8
517.0813, 1.2397e-8
518.0863, 1.2357e-8
519.0914, 1.2318e-8
520.0964, 1.2278e-8
521.1014, 1.2239e-8
522.1065, 1.22e-8
523.1115, 1.216e-8
524.1165, 1.2121e-8
525.1216, 1.2081e-8
526.1266, 1.2042e-8
527.1317, 1.2003e-8
528.1367, 1.1963e-8
529.1417, 1.1924e-8
530.1468, 1.1884e-8
531.1518, 1.1845e-8
532.1568, 1.1806e-8
533.1619, 1.1766e-8
534.1669, 1.1727e-8
535.172, 1.1688e-8
536.177, 1.1648e-8
537.182, 1.1609e-8
538.1871, 1.1569e-8
539.1921, 1.153e-8
540.1972, 1.1491e-8
541.2022, 1.1451e-8
542.2072, 1.1412e-8
543.2123, 1.1372e-8
544.2173, 1.1333e-8
545.2223, 1.1294e-8
546.2274, 1.1254e-8
547.2324, 1.1215e-8
548.2375, 1.1175e-8
549.2425, 1.1136e-8
550.2475, 1.1097e-8
551.2526, 1.1057e-8
552.2576, 1.1018e-8
553.2627, 1.0978e-8
554.2677, 1.0939e-8
555.2727, 1.09e-8
556.2778, 1.086e-8
557.2828, 1.0821e-8
558.2878, 1.0781e-8
559.2929, 1.0742e-8
560.2979, 1.0703e-8
561.303, 1.0663e-8
562.308, 1.0624e-8
563.313, 1.0584e-8
564.3181, 1.0545e-8
565.3231, 1.0506e-8
566.3282, 1.0466e-8
567.3332, 1.0427e-8
568.3382, 1.0387e-8
569.3433, 1.0348e-8
570.3483, 1.0309e-8
571.3533, 1.0269e-8
572.3584, 1.023e-8
573.3634, 1.019e-8
574.3685, 1.0151e-8
575.3735, 1.0112e-8
576.3785, 1.0072e-8
577.3836, 1.0033e-8
578.3886, 9.9935e-9
579.3937, 9.9541e-9
580.3987, 9.9147e-9
581.4037, 9.8753e-9
582.4088, 9.8359e-9
583.4138, 9.7965e-9
584.4188, 9.7571e-9
585.4239, 9.7177e-9
586.4289, 9.6783e-9
587.434, 9.6389e-9
588.439, 9.5995e-9
589.444, 9.5601e-9
590.4491, 9.5207e-9
591.4541, 9.4813e-9
592.4591, 9.4419e-9
593.4642, 9.4025e-9
594.4692, 9.3631e-9
595.4743, 9.3237e-9
596.4793, 9.2843e-9
597.4843, 9.245e-9
598.4894, 9.2056e-9
599.4944, 9.1662e-9
600.4995, 9.1268e-9
601.5045, 9.0874e-9
602.5095, 9.048e-9
603.5146, 9.0086e-9
604.5196, 8.9692e-9
605.5246, 8.9298e-9
606.5297, 8.8904e-9
607.5347, 8.851e-9
608.5398, 8.8116e-9
609.5448, 8.7722e-9
610.5497, 8.7328e-9
611.5549, 8.6934e-9
612.5598, 8.654e-9
613.565, 8.6146e-9
614.5699, 8.5752e-9
615.575, 8.5358e-9
616.58, 8.4964e-9
617.5851, 8.457e-9
618.5901, 8.4176e-9
619.5952, 8.3782e-9
620.6002, 8.3388e-9
621.6053, 8.2994e-9
622.6103, 8.26e-9
623.6153, 8.2207e-9
624.6204, 8.1813e-9
625.6254, 8.1419e-9
626.6305, 8.1025e-9
627.6355, 8.0631e-9
628.6404, 8.0237e-9
629.6456, 7.9843e-9
630.6505, 7.9449e-9
631.6556, 7.9055e-9
632.6606, 7.8661e-9
633.6657, 7.8267e-9
634.6707, 7.7873e-9
635.6758, 7.7479e-9
636.6808, 7.7085e-9
637.6859, 7.6691e-9
638.6909, 7.6297e-9
639.6959, 7.5903e-9
640.701, 7.5509e-9
641.706, 7.5115e-9
642.7111, 7.4721e-9
643.7161, 7.4327e-9
644.721, 7.3933e-9
645.7262, 7.3539e-9
646.7311, 7.3145e-9
647.7363, 7.2751e-9
648.7412, 7.2358e-9
649.7463, 7.1964e-9
650.7513, 7.157e-9
651.7564, 7.1176e-9
652.7614, 7.0782e-9
653.7665, 7.0388e-9
654.7715, 6.9994e-9
655.7766, 6.96e-9
656.7816, 6.9206e-9
657.7866, 6.8812e-9
658.7917, 6.8418e-9
659.7967, 6.8024e-9
660.8018, 6.763e-9
661.8068, 6.7236e-9
662.8117, 6.6842e-9
663.8169, 6.6448e-9
664.8218, 6.6054e-9
665.8269, 6.566e-9
666.8319, 6.5266e-9
667.837, 6.4872e-9
668.842, 6.4478e-9
669.8471, 6.4084e-9
670.8521, 6.369e-9
671.8572, 6.3296e-9
672.8622, 6.2902e-9
673.8673, 6.2508e-9
674.8723, 6.2115e-9
675.8773, 6.1721e-9
676.8824, 6.1327e-9
677.8874, 6.0933e-9
678.8923, 6.0539e-9
679.8975, 6.0145e-9
680.9024, 5.9751e-9
681.9076, 5.9357e-9
682.9125, 5.8963e-9
683.9176, 5.8569e-9
684.9226, 5.8175e-9
685.9277, 5.7781e-9
686.9327, 5.7387e-9
687.9378, 5.6993e-9
688.9428, 5.6599e-9
689.9479, 5.6205e-9
690.9494, 1.6034e-8
