380.497	0
386.599	5.56329e-05
387.006	5.53098e-05
387.413	5.53744e-05
387.82	5.53744e-05
388.226	5.5956e-05
388.633	5.61498e-05
389.04	5.67313e-05
389.447	5.64729e-05
389.854	5.80236e-05
390.261	5.81529e-05
390.667	6.02205e-05
391.074	5.98328e-05
391.481	6.21589e-05
391.888	6.4162e-05
392.295	6.61004e-05
392.702	6.84265e-05
393.108	7.17865e-05
393.515	7.65033e-05
393.922	8.13494e-05
394.329	8.6777e-05
394.736	9.27861e-05
395.143	0.000101251
395.55	0.000111718
395.956	0.000122638
396.363	0.000134527
396.77	0.000152102
397.177	0.000168772
397.584	0.000190224
397.991	0.00021103
398.397	0.00023707
398.804	0.000266663
399.211	0.000298195
399.618	0.000331536
400.025	0.000371144
400.432	0.000410559
400.838	0.000454561
401.245	0.000503345
401.652	0.000553615
402.059	0.000604854
402.466	0.000661133
402.873	0.000720837
403.279	0.0007839
403.686	0.000852327
404.093	0.0009172
404.5	0.000992282
404.907	0.00105528
405.314	0.00113333
405.72	0.0012101
406.127	0.00128944
406.534	0.00136685
406.941	0.00145188
407.348	0.00153362
407.755	0.00161232
408.161	0.00170039
408.568	0.00178574
408.975	0.00186315
409.382	0.00195762
409.789	0.00204485
410.196	0.00212193
410.602	0.00221549
411.009	0.00230234
411.416	0.00238808
411.823	0.0024662
412.23	0.00255556
412.637	0.00264066
413.043	0.0027222
413.45	0.00281033
413.857	0.00288516
414.264	0.00296605
414.671	0.00304695
415.078	0.00313295
415.484	0.00319821
415.891	0.00328783
416.298	0.00337539
416.705	0.00343386
417.112	0.00351792
417.519	0.00358784
417.925	0.00365168
418.332	0.00373483
418.739	0.00382594
419.146	0.00388183
419.553	0.00394509
419.96	0.00400137
420.367	0.00407787
420.773	0.00413525
421.18	0.00419644
421.587	0.00426487
421.994	0.00431966
422.401	0.00439009
422.808	0.0044412
423.214	0.00449883
423.621	0.00454329
424.028	0.00459912
424.435	0.00465339
424.842	0.00470721
425.249	0.00475361
425.655	0.00480562
426.062	0.00484219
426.469	0.00488807
426.876	0.00493996
427.283	0.00497982
427.69	0.00502156
428.096	0.00506518
428.503	0.00509813
428.91	0.00512844
429.317	0.00518491
429.724	0.00519395
430.131	0.00523117
430.537	0.00526535
430.944	0.00528887
431.351	0.0053153
431.758	0.00533145
432.165	0.00536499
432.572	0.00539251
432.978	0.00540692
433.385	0.00542379
433.792	0.00545383
434.199	0.00545467
434.606	0.00547412
435.013	0.00549816
435.419	0.00551244
435.826	0.00550701
436.233	0.00552413
436.64	0.00553266
437.047	0.00553001
437.454	0.00554339
437.86	0.00554074
438.267	0.0055536
438.674	0.00555922
439.081	0.00554442
439.488	0.00554604
439.895	0.00555431
440.301	0.00555056
440.708	0.00555101
441.115	0.00553699
441.522	0.00553441
441.929	0.00554319
442.336	0.00553131
442.742	0.00551715
443.149	0.00551515
443.556	0.00549609
443.963	0.0054853
444.37	0.00547955
444.777	0.00546391
445.183	0.00544375
445.59	0.00543665
445.997	0.00542605
446.404	0.00539542
446.811	0.0053856
447.218	0.00535846
447.625	0.00533733
448.031	0.00532525
448.438	0.00532002
448.845	0.00530612
449.252	0.00526102
449.659	0.00522613
450.066	0.00521631
450.472	0.00518394
450.879	0.00516339
451.286	0.00513948
451.693	0.00512217
452.1	0.00510136
452.507	0.00505768
452.913	0.00503933
453.32	0.00500916
453.727	0.00498564
454.134	0.0049574
454.541	0.00492658
454.948	0.00488852
455.354	0.00485835
455.761	0.00482733
456.168	0.00479787
456.575	0.00475031
456.982	0.00472951
457.389	0.00470489
457.795	0.00466929
458.202	0.00463575
458.609	0.00459815
459.016	0.00455492
459.423	0.00452584
459.83	0.00448184
460.236	0.00445302
460.643	0.00442446
461.05	0.0043835
461.457	0.00434189
461.864	0.0043048
462.271	0.0042763
462.677	0.00423631
463.084	0.0042049
463.491	0.00415263
463.898	0.00413079
464.305	0.00410062
464.712	0.00405093
465.118	0.00401397
465.525	0.00397998
465.932	0.00394903
466.339	0.00391886
466.746	0.00387808
467.153	0.00383796
467.559	0.00381877
467.966	0.00377166
468.373	0.00373399
468.78	0.00370227
469.187	0.00366628
469.594	0.00363559
470	0.00358894
470.407	0.00355895
470.814	0.00352768
471.221	0.00349835
471.628	0.0034537
472.035	0.0034252
472.442	0.00339419
472.848	0.00336802
473.255	0.0033224
473.662	0.0032837
474.069	0.00325624
474.476	0.00322102
474.883	0.00318296
475.289	0.00315176
475.696	0.00312365
476.103	0.00308947
476.51	0.00305839
476.917	0.0030308
477.324	0.0029908
477.73	0.00296373
478.137	0.00293749
478.544	0.00291197
478.951	0.0028743
479.358	0.00283172
479.765	0.00280575
480.171	0.00277215
480.578	0.00274494
480.985	0.00270792
481.392	0.00267955
481.799	0.0026592
482.206	0.00261959
482.612	0.00259633
483.019	0.00255866
483.426	0.00252984
483.833	0.00250122
484.24	0.00247227
484.647	0.00244294
485.053	0.00242394
485.46	0.00238808
485.867	0.00235907
486.274	0.0023296
486.681	0.00230195
487.088	0.0022752
487.494	0.00224263
487.901	0.00222364
488.308	0.00218687
488.715	0.0021735
489.122	0.00214145
489.529	0.0021176
489.935	0.0020935
490.342	0.0020696
490.749	0.00203994
491.156	0.00201603
491.563	0.00199794
491.97	0.00195975
492.376	0.00193849
492.783	0.00192053
493.19	0.00188738
493.597	0.00187246
494.004	0.00184312
494.411	0.00182794
