385.0	0.01541768660798266
386.0	0.01541768660798266
387.0	0.01541768660798266
388.0	0.01541768660798266
389.0	0.01541768660798266
390.0	0.01541768660798266
391.0	0.01541768660798266
392.0	0.01541768660798266
393.0	0.01541768660798266
394.0	0.01541768660798266
395.0	0.01541768660798266
396.0	0.01541768660798266
397.0	0.043771379226908054
398.0	0.09386491718919682
399.0	0.14251043460561935
400.0	0.18507412214245333
401.0	0.2264226453592827
402.0	0.27101464385704305
403.0	0.31415965994153777
404.0	0.3558586970044424
405.0	0.3961128820446522
406.0	0.43112699513410147
407.0	0.46492789133159845
408.0	0.501136968629861
409.0	0.5359027253490012
410.0	0.5692255823771951
411.0	0.6011061119781154
412.0	0.6253301152650836
413.0	0.6507188921324021
414.0	0.6777458518080081
415.0	0.6986829738350692
416.0	0.725710504883208
417.0	0.7486865340695609
418.0	0.7736473467038671
419.0	0.7975238876269647
420.0	0.8191995127123256
421.0	0.8360391986626098
422.0	0.8579607936847373
423.0	0.8744097367321635
424.0	0.8928210794873418
425.0	0.905962854939621
426.0	0.9236115678858916
427.0	0.9337739039189549
428.0	0.9424702096547587
429.0	0.9573104298043983
430.0	0.9662709135761354
431.0	0.9763830485568231
432.0	0.9733787462701455
433.0	0.9861611584531906
434.0	0.9921415834458112
435.0	0.9952167225744166
436.0	0.9974406967732224
437.0	0.996479887894407
438.0	0.9942990324778646
439.0	1.0
440.0	0.9862266837573431
441.0	0.9854057866912799
442.0	0.9849034232658066
443.0	0.9792305244230298
444.0	0.9751951715999888
445.0	0.9725951510632116
446.0	0.9596957325705927
447.0	0.949936340588743
448.0	0.9448583612592664
449.0	0.9385717874267295
450.0	0.9186838834854703
451.0	0.9102843891395044
452.0	0.9029375366195832
453.0	0.8846207849910732
454.0	0.8745924814479812
455.0	0.8623321008042928
456.0	0.8487982233711877
457.0	0.8350276646602911
458.0	0.8233795499210088
459.0	0.8085212976847931
460.0	0.7871663607946283
461.0	0.7767560198397664
462.0	0.7600196095721184
463.0	0.7429985984045244
464.0	0.7256135461733123
465.0	0.7086972125322106
466.0	0.6933363750144645
467.0	0.6869256317467467
468.0	0.6660971114419462
469.0	0.6485851649079597
470.0	0.6330437429363337
471.0	0.6169059673270575
472.0	0.6029902345075245
473.0	0.5899639622176872
474.0	0.5731567294496542
475.0	0.5590748478951311
476.0	0.5453501337897838
477.0	0.5296700632923589
478.0	0.516960294300058
479.0	0.5044010177887844
480.0	0.49056133099424226
481.0	0.4754650778144916
482.0	0.4607276280635512
483.0	0.4499349380079267
484.0	0.4370749610339746
485.0	0.42296543627101935
486.0	0.4146149342284921
487.0	0.39930153559924964
488.0	0.3858101030771207
489.0	0.3776413942980399
490.0	0.36557576786091855
491.0	0.35384044144688365
492.0	0.34392127582432613
493.0	0.33485941163688143
494.0	0.32239020577273586
495.0	0.31405800677666146
496.0	0.30103605392071225
497.0	0.29181150304642467
498.0	0.28221830933771763
499.0	0.2742793510551514
500.0	0.26445256075629897
501.0	0.25533161554013345
502.0	0.24904429790354754
503.0	0.2374456106786212
504.0	0.23165169763630059
505.0	0.22447735354213363
506.0	0.2179806036988432
507.0	0.2090982819670675
508.0	0.20146027778482883
509.0	0.19482985725096566
510.0	0.1896397855654208
511.0	0.1828243523784014
512.0	0.1743876095540278
513.0	0.16764987792834415
514.0	0.16338970165025365
515.0	0.15829954503431606
516.0	0.15218500097918017
517.0	0.14598821798613423
518.0	0.1411534696681796
519.0	0.13557579950161502
520.0	0.1317218193998012
521.0	0.12601869260679066
522.0	0.12193822191420838
523.0	0.11717435597552828
524.0	0.11355423094796802
525.0	0.10935707209614487
526.0	0.10562637829100638
527.0	0.10089861456030196
528.0	0.0980353024467647
529.0	0.09307537039984112
530.0	0.09110513678958129
531.0	0.08705566745866707
532.0	0.08338578225365785
533.0	0.08002633045634766
534.0	0.07659341380127423
535.0	0.07467853996751878
536.0	0.07176029164232653
537.0	0.06919879829248766
538.0	0.06669908505154129
539.0	0.06414841095763214
540.0	0.06219034326688176
541.0	0.059430557532379746
542.0	0.05728798640393455
543.0	0.05583378028681219
544.0	0.052761032011682946
545.0	0.05116781966667497
546.0	0.05096542978693654
547.0	0.04715251690784943
548.0	0.04606397267438866
549.0	0.04508224407235465
550.0	0.04243921934996002
551.0	0.040424491386068226
552.0	0.03920770149104013
553.0	0.03847674301723577
554.0	0.03646295313677308
555.0	0.0356970504348156
556.0	0.03434402566315445
557.0	0.03249441712159105
558.0	0.03077761927028662
559.0	0.03008199015312226
560.0	0.02911571753490473
561.0	0.027218913088788144
562.0	0.02742207378718989
563.0	0.026859876852478023
564.0	0.025077003746300244
565.0	0.024584621414449795
566.0	0.023128793002116236
567.0	0.022194598876620827
568.0	0.0213957551548479
569.0	0.020334212504683813
570.0	0.020004826280681627
571.0	0.019581588497217722
572.0	0.018874135439802535
573.0	0.017642066709858333
574.0	0.01816734781592607
575.0	0.016799021423959073
